Nr,level,question,answer,german,english
835,12,Der Zugang zum Fitnessstudio ist für Mitglieder _____ möglich.,jederzeit,Der Zugang zum Fitnessstudio ist für Mitglieder jederzeit möglich.,Access to the gym is possible for members at any time.
836,12,"Ich bin _____ bereit, neue Herausforderungen anzunehmen.",jederzeit,"Ich bin jederzeit bereit, neue Herausforderungen anzunehmen.",I am always ready to take on new challenges.
837,12,"Es hat geregnet, aber wir hatten _____ eine gute Zeit.",jedenfalls,"Es hat geregnet, aber wir hatten jedenfalls eine gute Zeit.","It rained, but we had a good time in any case."
838,12,"Er hat sich nicht gemeldet, _____ habe ich nichts von ihm gehört.",jedenfalls,"Er hat sich nicht gemeldet, jedenfalls habe ich nichts von ihm gehört.","He hasn’t contacted me, at any rate, I haven’t heard from him."
839,12,"Ich bin mir nicht sicher, ob das die beste Lösung ist, aber es ist _____ eine Möglichkeit.",jedenfalls,"Ich bin mir nicht sicher, ob das die beste Lösung ist, aber es ist jedenfalls eine Möglichkeit.","I’m not sure if this is the best solution, but it’s a possibility at least."
840,12,"Das Experiment war nicht erfolgreich, _____ nicht nach unseren Erwartungen.",jedenfalls,"Das Experiment war nicht erfolgreich, jedenfalls nicht nach unseren Erwartungen.","The experiment was not successful, at least not according to our expectations."
841,12,"Er kommt vielleicht später, _____ hat er das gesagt.",jedenfalls,"Er kommt vielleicht später, jedenfalls hat er das gesagt.","He might come later, at any rate, that’s what he said."
842,12,Er ist _____ talentiert wie sein Bruder.,ebenso,Er ist ebenso talentiert wie sein Bruder.,He is just as talented as his brother.
843,12,Die neuen Regeln betreffen _____ die Mitarbeiter wie die Kunden.,ebenso,Die neuen Regeln betreffen ebenso die Mitarbeiter wie die Kunden.,The new rules affect both the employees and the customers equally.
844,12,Das Design ist _____ wichtig wie die Funktionalität.,ebenso,Das Design ist ebenso wichtig wie die Funktionalität.,The design is just as important as the functionality.
845,12,"Er war müde, aber _____ glücklich über den Erfolg.",ebenso,"Er war müde, aber ebenso glücklich über den Erfolg.",He was tired but equally happy about the success.
846,12,Die Stadt ist _____ historisch wie modern.,ebenso,Die Stadt ist ebenso historisch wie modern.,The city is both historical and modern at the same time.
847,12,"Du musst dir keine Sorgen machen, es wäre _____ passiert.",sowieso,"Du musst dir keine Sorgen machen, es wäre sowieso passiert.","You don't have to worry, it would have happened anyway."
848,12,"Ich gehe nicht ins Kino, ich habe den Film _____ schon gesehen.",sowieso,"Ich gehe nicht ins Kino, ich habe den Film sowieso schon gesehen.",I'm not going to the cinema; I've already seen the movie anyway.
849,12,"Es regnet den ganzen Tag, also bleiben wir _____ zu Hause.",sowieso,"Es regnet den ganzen Tag, also bleiben wir sowieso zu Hause.","It's raining all day, so we're staying home anyway."
850,12,"Ich hätte das Angebot nicht angenommen, es war _____ nicht interessant.",sowieso,"Ich hätte das Angebot nicht angenommen, es war sowieso nicht interessant.",I wouldn't have accepted the offer; it wasn't interesting anyway.
851,12,"Ob du kommst oder nicht, wir feiern die Party _____.",sowieso,"Ob du kommst oder nicht, wir feiern die Party sowieso.","Whether you come or not, we're having the party anyway."
852,12,"Es hat geregnet, aber _____ war es nicht kalt.",immerhin,"Es hat geregnet, aber immerhin war es nicht kalt.","It rained, but at least it wasn’t cold."
853,12,"Er hat die Prüfung nicht bestanden, aber _____ hat er es versucht.",immerhin,"Er hat die Prüfung nicht bestanden, aber immerhin hat er es versucht.","He didn’t pass the exam, but at least he tried."
854,12,"Wir sind zwar spät angekommen, aber _____ haben wir den letzten Zug erwischt.",immerhin,"Wir sind zwar spät angekommen, aber immerhin haben wir den letzten Zug erwischt.","We arrived late, but at least we caught the last train."
855,12,"Das Essen war teuer, aber _____ hat es gut geschmeckt.",immerhin,"Das Essen war teuer, aber immerhin hat es gut geschmeckt.","The food was expensive, but at least it tasted good."
856,12,"Sie hat den Job nicht bekommen, aber _____ eine Einladung zum nächsten Bewerbungsgespräch.",immerhin,"Sie hat den Job nicht bekommen, aber immerhin eine Einladung zum nächsten Bewerbungsgespräch.","She didn’t get the job, but at least she got an invitation for the next interview."
857,12,"Er hat die Prüfung bestanden, und seine Freundin _____.",ebenfalls,"Er hat die Prüfung bestanden, und seine Freundin ebenfalls.","He passed the exam, and his girlfriend did as well."
858,12,"Ich wünsche Ihnen einen schönen Tag! – Danke, Ihnen _____.",ebenfalls,"Ich wünsche Ihnen einen schönen Tag! – Danke, Ihnen ebenfalls.","I wish you a great day! – Thanks, you too."
859,12,"Die neue Regel gilt nicht nur für Schüler, sondern _____ für Lehrer.",ebenfalls,"Die neue Regel gilt nicht nur für Schüler, sondern ebenfalls für Lehrer.",The new rule applies not only to students but also to teachers.
860,12,"Die Firma bietet nicht nur IT-Dienstleistungen an, sondern _____ Beratung.",ebenfalls,"Die Firma bietet nicht nur IT-Dienstleistungen an, sondern ebenfalls Beratung.",The company offers not only IT services but also consulting.
861,12,Er spricht fließend Englisch und _____ Französisch.,ebenfalls,Er spricht fließend Englisch und ebenfalls Französisch.,He speaks fluent English and also French.
862,12,"Ich gehe _____ ins Theater, wenn eine interessante Aufführung läuft.",ab und zu,"Ich gehe ab und zu ins Theater, wenn eine interessante Aufführung läuft.",I go to the theater now and then when there is an interesting performance.
863,12,"_____ gönne ich mir ein Stück Schokolade, auch wenn ich auf meine Ernährung achte.",Ab und zu,"Ab und zu gönne ich mir ein Stück Schokolade, auch wenn ich auf meine Ernährung achte.","Now and then, I treat myself to a piece of chocolate, even though I watch my diet."
864,12,"Er arbeitet viel, aber _____ nimmt er sich eine Auszeit, um zu reisen.",ab und zu,"Er arbeitet viel, aber ab und zu nimmt er sich eine Auszeit, um zu reisen.","He works a lot, but now and then he takes a break to travel."
865,12,"_____ treffen wir uns mit alten Schulfreunden, um Erinnerungen auszutauschen.",Ab und zu,"Ab und zu treffen wir uns mit alten Schulfreunden, um Erinnerungen auszutauschen.","Now and then, we meet up with old school friends to share memories."
866,12,"Es ist wichtig, _____ eine Pause zu machen, um neue Energie zu tanken.",ab und zu,"Es ist wichtig, ab und zu eine Pause zu machen, um neue Energie zu tanken.",It’s important to take a break now and then to recharge your energy.
867,12,Hast du _____ eine so spannende Geschichte gehört?,je,Hast du je eine so spannende Geschichte gehört?,Have you ever heard such an exciting story?
868,12,"Ich frage mich, ob er _____ die Wahrheit sagen wird.",je,"Ich frage mich, ob er je die Wahrheit sagen wird.",I wonder if he will ever tell the truth.
869,12,"Das ist das beste Essen, das ich _____ probiert habe.",je,"Das ist das beste Essen, das ich je probiert habe.",This is the best food I have ever tasted.
870,12,"Hast du _____ daran gedacht, ins Ausland zu ziehen?",je,"Hast du je daran gedacht, ins Ausland zu ziehen?",Have you ever thought about moving abroad?
871,12,"Er war der freundlichste Mensch, dem ich _____ begegnet bin.",je,"Er war der freundlichste Mensch, dem ich je begegnet bin.",He was the friendliest person I have ever met.
872,12,Ich habe die Aufgabe _____ erledigt.,längst,Ich habe die Aufgabe längst erledigt.,I finished the task long ago.
873,12,Er hätte _____ zu Hause sein sollen.,längst,Er hätte längst zu Hause sein sollen.,He should have been home long ago.
874,12,Das Problem hätte _____ gelöst werden müssen.,längst,Das Problem hätte längst gelöst werden müssen.,The problem should have been solved long ago.
875,12,"Sie hat _____ verstanden, dass es keine einfache Lösung gibt.",längst,"Sie hat längst verstanden, dass es keine einfache Lösung gibt.",She has long understood that there is no easy solution.
876,12,Wir hätten _____ eine Antwort auf unsere E-Mail bekommen sollen.,längst,Wir hätten längst eine Antwort auf unsere E-Mail bekommen sollen.,We should have received a reply to our email long ago.
877,13,"into, away from the speaker",hinein,,
878,13,"out, away from the speaker",hinaus,,
879,13,"up, away from the speaker",hinauf,,
880,13,"down, away from the speaker",hinunter,,
881,13,"inside, toward the speaker",herein,,
882,13,"out, toward the speaker",heraus,,
883,13,"up, toward the speaker",herauf,,
884,13,"down, toward the speaker",herunter,,
885,13,"to here, indicating a specific location",hierhin,,
886,13,"toward here, toward the speaker",hierher,,
887,13,"to there, indicating movement toward a specific place",dorthin,,
888,13,"from there, indicating movement away from a specific place",dorther,,
889,14,"Der Bergsteiger schaute vorsichtig in die tiefe Höhle _____, weil er nicht wusste, was ihn erwartete.",hinein,"Der Bergsteiger schaute vorsichtig in die tiefe Höhle hinein, weil er nicht wusste, was ihn erwartete.",The mountaineer carefully looked into the deep cave because he didn’t know what awaited him.
890,14,"Die Lehrerin bat die Schüler, ihre Arbeiten in die Mappe _____ zu legen, bevor sie das Klassenzimmer verließen.",hinein,"Die Lehrerin bat die Schüler, ihre Arbeiten in die Mappe hinein zu legen, bevor sie das Klassenzimmer verließen.",The teacher asked the students to place their work into the folder before leaving the classroom.
891,14,"Er warf den Ball über den Zaun und direkt in den Garten _____, ohne zu wissen, dass dort ein Hund war.",hinein,"Er warf den Ball über den Zaun und direkt in den Garten hinein, ohne zu wissen, dass dort ein Hund war.","He threw the ball over the fence and directly into the garden, not knowing that a dog was there."
892,14,"Sie blickte in das alte, verlassene Haus _____ und fühlte sich unwohl wegen der Dunkelheit und des Staubs.",hinein,"Sie blickte in das alte, verlassene Haus hinein und fühlte sich unwohl wegen der Dunkelheit und des Staubs.","She looked into the old, abandoned house and felt uncomfortable because of the darkness and dust."
893,14,"Das Auto fuhr langsam in den Tunnel _____, während die Lichter flackerten und die Straße immer enger wurde.",hinein,"Das Auto fuhr langsam in den Tunnel hinein, während die Lichter flackerten und die Straße immer enger wurde.",The car slowly drove into the tunnel as the lights flickered and the road became narrower.
894,14,"Er rief der Katze zu, von dem Baum _____zukommen.",herunter,"Er rief der Katze zu, von dem Baum herunterzukommen.",He called to the cat to come down from the tree.
895,14,Sie nahm die Kiste vom Regal _____ und stellte sie auf den Boden.,herunter,Sie nahm die Kiste vom Regal herunter und stellte sie auf den Boden.,She took the box down from the shelf and placed it on the floor.
896,14,Der Regen tropfte langsam vom Dach _____.,herunter,Der Regen tropfte langsam vom Dach herunter.,The rain slowly dripped down from the roof.
897,14,"Er zog vorsichtig die alte Leiter _____, um sie zu reparieren.",herunter,"Er zog vorsichtig die alte Leiter herunter, um sie zu reparieren.",He carefully pulled the old ladder down to repair it.
898,14,Der Ball rollte von der Treppe _____ direkt zu mir.,herunter,Der Ball rollte von der Treppe herunter direkt zu mir.,The ball rolled down the stairs directly to me.
899,14,"Er rief dem Hund zu, aus der Garage _____zukommen.",heraus,"Er rief dem Hund zu, aus der Garage herauszukommen.",He called out to the dog to come out of the garage.
900,14,"Die Kinder kamen laut lachend aus dem Haus _____, um im Garten zu spielen.",heraus,"Die Kinder kamen laut lachend aus dem Haus heraus, um im Garten zu spielen.",The children came out of the house laughing loudly to play in the garden.
901,14,Nach langem Nachdenken kam sie endlich mit einer Lösung _____.,heraus,Nach langem Nachdenken kam sie endlich mit einer Lösung heraus.,"After thinking for a long time, she finally came up with a solution."
902,14,Er zog vorsichtig das alte Buch aus dem Regal _____.,heraus,Er zog vorsichtig das alte Buch aus dem Regal heraus.,He carefully pulled the old book out of the shelf.
903,14,"Sie schaute aus dem Fenster _____, um zu sehen, wer an der Tür war.",heraus,"Sie schaute aus dem Fenster heraus, um zu sehen, wer an der Tür war.",She looked out of the window to see who was at the door.
904,14,"Die Wanderer stiegen den steilen Pfad _____, um die atemberaubende Aussicht vom Gipfel zu genießen.",hinauf,"Die Wanderer stiegen den steilen Pfad hinauf, um die atemberaubende Aussicht vom Gipfel zu genießen.",The hikers climbed up the steep path to enjoy the breathtaking view from the summit.
905,14,"Er warf den Ball die Treppe _____, sodass sein Freund ihn oben fangen konnte.",hinauf,"Er warf den Ball die Treppe hinauf, sodass sein Freund ihn oben fangen konnte.",He threw the ball up the stairs so that his friend could catch it at the top.
906,14,"Sie fuhr mit dem Fahrrad den Hügel _____, obwohl es sehr anstrengend war.",hinauf,"Sie fuhr mit dem Fahrrad den Hügel hinauf, obwohl es sehr anstrengend war.","She rode her bike up the hill, even though it was very exhausting."
907,14,"Der Fluss fließt von unten nach oben _____, wenn die Gezeiten wechseln.",hinauf,"Der Fluss fließt von unten nach oben hinauf, wenn die Gezeiten wechseln.",The river flows upward when the tides change.
908,14,"Die Katze kletterte geschickt den Baum _____, um sich vor dem Hund zu verstecken.",hinauf,"Die Katze kletterte geschickt den Baum hinauf, um sich vor dem Hund zu verstecken.",The cat skillfully climbed up the tree to hide from the dog.
909,14,"Er rief seinem Freund zu, die Treppe _____zukommen.",herauf,"Er rief seinem Freund zu, die Treppe heraufzukommen.",He called to his friend to come up the stairs.
910,14,Sie zog den schweren Koffer die Stufen _____.,herauf,Sie zog den schweren Koffer die Stufen herauf.,She pulled the heavy suitcase up the steps.
911,14,Der Wind trieb den Nebel langsam den Hang _____.,herauf,Der Wind trieb den Nebel langsam den Hang herauf.,The wind slowly pushed the fog up the slope.
912,14,"Die Katze kletterte vorsichtig den Baum _____, als sie gerufen wurde.",herauf,"Die Katze kletterte vorsichtig den Baum herauf, als sie gerufen wurde.",The cat carefully climbed up the tree when it was called.
913,14,Der Wanderer kämpfte sich den steilen Weg _____ zu seiner Hütte.,herauf,Der Wanderer kämpfte sich den steilen Weg herauf zu seiner Hütte.,The hiker struggled up the steep path to his cabin.
914,14,"Bringen Sie bitte die Pakete _____, direkt neben die Tür.",hierhin,"Bringen Sie bitte die Pakete hierhin, direkt neben die Tür.","Please bring the packages here, directly next to the door."
915,14,"Ich habe meinen Schreibtisch von dort drüben _____ verschoben, weil es ruhiger ist.",hierhin,"Ich habe meinen Schreibtisch von dort drüben hierhin verschoben, weil es ruhiger ist.",I moved my desk from over there to here because it's quieter.
916,14,Kannst du den Stuhl _____ stellen? Ich brauche ihn am Tisch.,hierhin,Kannst du den Stuhl hierhin stellen? Ich brauche ihn am Tisch.,Can you place the chair here? I need it at the table.
917,14,"Der Bus fährt nicht mehr dorthin, du musst stattdessen _____ kommen.",hierhin,"Der Bus fährt nicht mehr dorthin, du musst stattdessen hierhin kommen.","The bus no longer goes there, so you have to come here instead."
918,14,Warum hast du dein Gepäck _____ gelegt und nicht in dein Zimmer?,hierhin,Warum hast du dein Gepäck hierhin gelegt und nicht in dein Zimmer?,Why did you put your luggage here and not in your room?
919,14,"Komm bitte _____, ich muss dir etwas Wichtiges zeigen.",hierher,"Komm bitte hierher, ich muss dir etwas Wichtiges zeigen.","Please come here, I need to show you something important."
920,14,Warum bist du _____ gezogen und nicht in eine andere Stadt?,hierher,Warum bist du hierher gezogen und nicht in eine andere Stadt?,Why did you move here and not to another city?
921,14,"Er kam extra _____, nur um mich zu sehen.",hierher,"Er kam extra hierher, nur um mich zu sehen.",He came all the way here just to see me.
922,14,Die Lieferung wird morgen _____ gebracht.,hierher,Die Lieferung wird morgen hierher gebracht.,The delivery will be brought here tomorrow.
923,14,"Ich bin _____ gekommen, weil ich die Ruhe und Natur genieße.",hierher,"Ich bin hierher gekommen, weil ich die Ruhe und Natur genieße.",I came here because I enjoy the peace and nature.
924,14,"Er lehnte sich weit aus dem Fenster _____, um die vorbeiziehenden Wolken besser zu sehen.",hinaus,"Er lehnte sich weit aus dem Fenster hinaus, um die vorbeiziehenden Wolken besser zu sehen.",He leaned far out of the window to see the passing clouds better.
925,14,Die Demonstranten liefen aus dem Stadtzentrum _____ in Richtung des Regierungsgebäudes.,hinaus,Die Demonstranten liefen aus dem Stadtzentrum hinaus in Richtung des Regierungsgebäudes.,The protesters walked out of the city center towards the government building.
926,14,Der Fluss fließt aus den Bergen _____ und mündet schließlich ins Meer.,hinaus,Der Fluss fließt aus den Bergen hinaus und mündet schließlich ins Meer.,The river flows out of the mountains and eventually empties into the sea.
927,14,"Sie fuhr mit dem Fahrrad über die Stadtgrenze _____, um die ländliche Gegend zu erkunden.",hinaus,"Sie fuhr mit dem Fahrrad über die Stadtgrenze hinaus, um die ländliche Gegend zu erkunden.",She rode her bike beyond the city limits to explore the countryside.
928,14,Die Kinder rannten voller Freude aus dem Schulgebäude _____ auf den Spielplatz.,hinaus,Die Kinder rannten voller Freude aus dem Schulgebäude hinaus auf den Spielplatz.,The children ran joyfully out of the school building onto the playground.
929,14,"Die Wanderer gingen den steilen Pfad _____, um zum Fluss zu gelangen.",hinunter,"Die Wanderer gingen den steilen Pfad hinunter, um zum Fluss zu gelangen.",The hikers walked down the steep path to reach the river.
930,14,"Er ließ den Ball die Treppe _____ rollen, bis er am Ende stoppte.",hinunter,"Er ließ den Ball die Treppe hinunter rollen, bis er am Ende stoppte.",He let the ball roll down the stairs until it stopped at the bottom.
931,14,"Sie fuhr mit dem Fahrrad den Berg _____, während der Wind ihr ins Gesicht blies.",hinunter,"Sie fuhr mit dem Fahrrad den Berg hinunter, während der Wind ihr ins Gesicht blies.",She rode her bike down the mountain while the wind blew into her face.
932,14,Der Schnee rutschte langsam die Hänge _____ und bedeckte das Tal.,hinunter,Der Schnee rutschte langsam die Hänge hinunter und bedeckte das Tal.,The snow slowly slid down the slopes and covered the valley.
933,14,"Der Kletterer blickte vorsichtig die Felswand _____, um den nächsten sicheren Griff zu finden.",hinunter,"Der Kletterer blickte vorsichtig die Felswand hinunter, um den nächsten sicheren Griff zu finden.",The climber carefully looked down the rock face to find the next safe grip.
934,14,"Ich bin gerade aus Italien zurückgekommen, und _____ habe ich dieses Souvenir mitgebracht.",dorther,"Ich bin gerade aus Italien zurückgekommen, und dorther habe ich dieses Souvenir mitgebracht.","I just came back from Italy, and I brought this souvenir from there."
935,14,"Der Zug kommt direkt aus Hamburg, also kommt er _____.",dorther,"Der Zug kommt direkt aus Hamburg, also kommt er dorther.","The train is coming directly from Hamburg, so it is coming from there."
936,14,"Sie erzählte mir von einem wunderschönen Strand, und sie hatte die Idee, _____ zu ziehen.",dorther,"Sie erzählte mir von einem wunderschönen Strand, und sie hatte die Idee, dorther zu ziehen.","She told me about a beautiful beach, and she had the idea of moving from there."
937,14,"Er wurde in Berlin geboren, aber er ist schon lange _____ weggezogen.",dorther,"Er wurde in Berlin geboren, aber er ist schon lange dorther weggezogen.","He was born in Berlin, but he moved away from there a long time ago."
938,14,"Das Wasser in diesem Fluss ist sehr sauber, weil es direkt aus den Bergen _____ fließt.",dorther,"Das Wasser in diesem Fluss ist sehr sauber, weil es direkt aus den Bergen dorther fließt.",The water in this river is very clean because it flows directly from the mountains there.
939,14,"Wir fahren nächstes Wochenende an die Küste, willst du _____ mitkommen?",dorthin,"Wir fahren nächstes Wochenende an die Küste, willst du dorthin mitkommen?","We are going to the coast next weekend, do you want to come there with us?"
940,14,Er hat seine Tasche ins Auto gelegt und ist dann _____ gefahren.,dorthin,Er hat seine Tasche ins Auto gelegt und ist dann dorthin gefahren.,He put his bag in the car and then drove there.
941,14,"Ich wollte schon immer nach Japan reisen, aber ich habe es noch nie _____ geschafft.",dorthin,"Ich wollte schon immer nach Japan reisen, aber ich habe es noch nie dorthin geschafft.","I have always wanted to travel to Japan, but I have never made it there."
942,14,Die Briefe müssen bis morgen _____ geschickt werden.,dorthin,Die Briefe müssen bis morgen dorthin geschickt werden.,The letters have to be sent there by tomorrow.
943,14,"Sie zog in eine andere Stadt, weil sie _____ versetzt wurde.",dorthin,"Sie zog in eine andere Stadt, weil sie dorthin versetzt wurde.",She moved to another city because she was transferred there.
944,14,"Bitte treten Sie _____, das Meeting beginnt gleich.",herein,"Bitte treten Sie herein, das Meeting beginnt gleich.","Please step inside, the meeting is about to begin."
945,14,"Er rief laut: 'Kommt _____!', als es draußen anfing zu regnen.",herein,"Er rief laut: 'Kommt herein!', als es draußen anfing zu regnen.",He shouted loudly: 'Come in!' when it started to rain outside.
946,14,"Die Katze schlich vorsichtig _____, nachdem sie die Tür geöffnet hatte.",herein,"Die Katze schlich vorsichtig herein, nachdem sie die Tür geöffnet hatte.",The cat cautiously crept inside after the door was opened.
947,14,"Die Gäste wurden herzlich begrüßt, als sie _____ kamen.",herein,"Die Gäste wurden herzlich begrüßt, als sie herein kamen.",The guests were warmly welcomed as they came inside.
948,14,"Sie sah durch das Fenster und bat ihn freundlich, _____ zu kommen.",herein,"Sie sah durch das Fenster und bat ihn freundlich, herein zu kommen.",She looked through the window and kindly asked him to come inside.
949,20,"excessively, overly",übermäßig,,
950,20,"off, away",los,,
951,20,again,wiederum,,
952,20,"once, sometimes, times",mal,,
953,20,"but, yet, nevertheless",doch,,
954,20,over there,drüben,,
955,21,Er trinkt _____ viel Kaffee und schläft deshalb schlecht.,übermäßig,Er trinkt übermäßig viel Kaffee und schläft deshalb schlecht.,He drinks an excessive amount of coffee and therefore sleeps poorly.
956,21,"Das Essen war _____ salzig, sodass ich es kaum essen konnte.",übermäßig,"Das Essen war übermäßig salzig, sodass ich es kaum essen konnte.","The food was overly salty, so I could barely eat it."
957,21,Sie macht sich _____ viele Sorgen über Kleinigkeiten.,übermäßig,Sie macht sich übermäßig viele Sorgen über Kleinigkeiten.,She worries excessively about small things.
958,21,_____ lange Bildschirmzeiten können die Augen belasten.,Übermäßig,Übermäßig lange Bildschirmzeiten können die Augen belasten.,Excessive screen time can strain the eyes.
959,21,"Er trainiert _____ intensiv, was zu Verletzungen führen kann.",übermäßig,"Er trainiert übermäßig intensiv, was zu Verletzungen führen kann.","He trains overly intensively, which can lead to injuries."
